submission_id,revision,item_ref,x,y,w,h,note
SUB-ka4jnDZOOu,A,dq_legibility,0.0811,0.8218,0.8698,0.1782,"It's nice being able to see all the tiers, but the graph doesn't seem appropriate for Rarity information. For example, the Common share would normally be over 50%, but in this graph all the tiers appear to have equal proportions."
SUB-ka4jnDZOOu,A,dq_layout,0.0984,0.888,0.8122,0.0983,The bar and text alignment don't match
SUB-ka4jnDZOOu,B,unrequested,0.0984,0.3324,0.769,0.0963,Text that wasn't requested was changed
SUB-emlPsrU6NI,B,dq_legibility,0.1728,0.4728,0.6711,0.0682,Information that helps with understanding the graph was appropriately added
SUB-crlIpYTVi8,A,dq_legibility,0.0414,0.5309,0.9488,0.094,It's a shame the amount and the increase figure are placed so far apart. It would be good if there were a note saying the increase is compared to last week.
SUB-crlIpYTVi8,B,dq_hierarchy,0.0694,0.5849,0.896,0.082,There's no way to tell who accounts for which percentage
SUB-crlIpYTVi8,B,dq_legibility,0.0347,0.5769,0.9219,0.362,"The bar graph and the ""see log"" action button have similar styles, so it's visually confusing."
SUB-y7cYP7iX_E,A,dq_layout,0.0182,0.2221,0.7776,0.3651,The tag layout is broken
SUB-y7cYP7iX_E,A,dq_layout,0.0297,0.5891,0.9159,0.1344,The spacing between the role selection and the email input is too tight
SUB-y7cYP7iX_E,A,dq_interaction,0.0499,0.8419,0.9015,0.0481,The notice that it expires within 7 days is missing
SUB-y7cYP7iX_E,B,dq_hierarchy,0.6144,0.3745,0.3427,0.1384,Hard to recognize it as an action button you can actually select. It just looks like a table view highlight style.
SUB-y7cYP7iX_E,B,dq_layout,0.0297,0.5711,0.9418,0.1625,Doesn't seem to handle the case where the table view expands to two lines. The design looks cut off.
SUB-y7cYP7iX_E,B,dq_interaction,0.047,0.7376,0.9101,0.0822,"Seems to have been added because it was hard to tell which part was selected, but it looks excessive. It would have been unnecessary if the selection UI itself had been clear."
SUB-cOcMpjwK-8,A,unit:1,0.0418,0.8751,0.8928,0.0702,Excessive detail
SUB-cOcMpjwK-8,B,unrequested,0.0562,0.2212,0.9217,0.1865,Changed from a pie chart to a bar chart
SUB-7pDpBgJ2zW,A,dq_layout,0.0072,0.791,0.9809,0.1579,"A CTA was added, so the element prompting the next action is reinforced, but it's placed in a way that breaks out of the existing layout structure, making its alignment and relationship with surrounding elements awkward. Also, the placement could be affected by the length of the text on the left, so scalability seems low."
SUB-AcMFWz1jU9,A,unrequested,0.0182,0.448,0.9705,0.0557,"A ""Distance from North Harbor"" sort option that wasn't in the original was added"
SUB-FlsrNkjvI8,B,unrequested,0.6256,0.3031,0.3588,0.0348,You can see at a glance how many selections are left
SUB-FlsrNkjvI8,B,unrequested,0.1523,0.4075,0.6241,0.0446,Travel time and distance information was added
SUB-CkGyT1iUNm,A,unit:1,0.0868,0.1106,0.8328,0.1944,Clearly reframes the purpose as a recommendation shared with teachers.
SUB-CkGyT1iUNm,A,unit:1,0.1751,0.7055,0.6872,0.0748,Clearly reframes the purpose as a recommendation shared with teachers.
SUB-CkGyT1iUNm,A,unit:1,0.0868,0.4945,0.7755,0.1878,"It shows whether it matches the classes you teach, curriculum alignment, and the format provided, so you can judge the lesson's suitability before recommending."
SUB-CkGyT1iUNm,B,dq_legibility,0.0964,0.4046,0.8113,0.3091,"Laid out in table form, making it easy to compare grade level, curriculum, and prep time. However, the grade range is repeated in the top area, the table, and the bottom badge, so the information is somewhat redundant."
SUB-1d2hcHR2lX,A,dq_interaction,0.185,0.3154,0.4732,0.0376,The color and underline make its clickability clear.
SUB-1d2hcHR2lX,B,unit:1,0.0,0.7753,0.9716,0.1685,"The distinction in meaning is clear. However, putting each one in a separate box uses more vertical space than the small group that was requested."
SUB-XI8bEaQeo8,B,dq_layout,0.0823,0.0689,0.6874,0.0848,"The line gap in the title area changed, so it looks a bit cramped"
SUB-XI8bEaQeo8,B,dq_craft,0.0585,0.3531,0.8878,0.0698,"The gap with the bottom line is too tight, so it looks cramped"
SUB-Fc7SFZ-ysp,A,dq_hierarchy,0.322,0.0951,0.408,0.0635,"By changing 'events' to 'payments' in each area, the figures can also be broken down by item."
SUB-Fc7SFZ-ysp,A,dq_hierarchy,0.7047,0.2593,0.2306,0.0441,"By changing 'events' to 'payments' in each area, the figures can also be broken down by item."
SUB-Fc7SFZ-ysp,A,dq_hierarchy,0.4944,0.893,0.1799,0.0653,"By changing 'events' to 'payments' in each area, the figures can also be broken down by item."
SUB-Fc7SFZ-ysp,B,dq_hierarchy,0.0762,0.2311,0.8845,0.2489,"Especially compared to A, it has the advantage that you can visually compare the number of events by type."
SUB-qylrW-RDe2,A,unit:1,0.0151,0.215,0.3467,0.0613,"It additionally spells out change notice information that could already be understood from the button label, so it feels slightly excessive."
SUB-qylrW-RDe2,A,unrequested,0.0452,0.7291,0.8954,0.0251,"The ""Support reply time"" item was deleted"
SUB-qylrW-RDe2,A,unrequested,0.0332,0.8907,0.7989,0.039,Content simplified
SUB-qylrW-RDe2,B,unrequested,0.7039,0.337,0.2284,0.0292,"It was added in a way that summarizes the features included in the lower plan, but it seems more appropriate to use it to describe the overall characteristics of the higher plan."
SUB-qylrW-RDe2,B,dq_legibility,0.3041,0.4259,0.3547,0.1681,"The contrast between the plan background and the card background is weak, which is tiring on the eyes"
SUB-ie9cmBChnV,A,unit:1,0.0707,0.0576,0.193,0.1063,"As per the requested instruction, a round back button was created to the left of the photo at the top"
SUB-ie9cmBChnV,B,unit:1,0.0592,0.0496,0.1728,0.1063,"As per the requested instruction, a round back button was created to the left of the photo at the top"
SUB-5GMy7GqDj1,B,unit:1,0.0391,0.4992,0.9522,0.094,Appropriate information was added in the specified location.
SUB-DKHx2m9yNX,B,unrequested,0.0082,0.062,0.9815,0.1152,"By laying out all the steps as a stepper rather than a progress bar, it makes the overall flow and the next step easier to anticipate."
SUB-RG5M1dTYju,A,dq_hierarchy,0.0134,0.6189,0.9826,0.148,
SUB-RG5M1dTYju,B,dq_layout,0.0653,0.7149,0.3376,0.068,"With the layout moving the title up, readability is better"
SUB-RG5M1dTYju,B,dq_layout,0.0393,0.8341,0.9393,0.052,"It's a bit of a shame that, unlike the group above, the layout isn't consistent"
SUB-BjlsXy99hh,A,unrequested,0.6147,0.4367,0.376,0.362,"It's good that the notes and reference items, which are less related to the schedule, were made into a separate card with a different background color to visually separate them"
SUB-BjlsXy99hh,B,unrequested,0.0089,0.9127,0.9911,0.0873,"They pushed the visual hierarchy of somewhat unnecessary information up too far. It sits outside the layout and has a different color so it really stands out, but it's not key schedule information that you need to be aware of at all times to that degree."
SUB-kyp_O7giS-,B,unrequested,0.8792,0.4809,0.1208,0.102,Rounding was applied.
SUB-6wRIDPnjFP,A,unit:1,0.2316,0.1787,0.6319,0.072,"A chip UI is suited for user selection or filtering, but the team currently assigned isn't a good fit for selection or filtering. If there were detailed options for the current course, it'd be more appropriate to implement those options, and if an ellipsis appears, the team name could be misread. Rather than forcing information into a new UI inside the card design, it'd be better to just lay it out separately on a single line."
SUB-6wRIDPnjFP,B,unrequested,0.0109,0.5747,0.9696,0.082,"Positive evaluation: instead of describing the company discount item in a long sentence, it shows only the company name and discount rate as the key information, and changed it to a button label where you can see more detailed items."
SUB-6wRIDPnjFP,B,unrequested,0.0888,0.2767,0.8873,0.13,It omitted the information about the course registration expiration date.
SUB-gWuddUS4YK,B,unit:2,0.0852,0.2129,0.4487,0.068,I never asked for the remaining content period to be treated as important.
SUB-gWuddUS4YK,B,unrequested,0.0791,0.1635,0.8547,0.1701,The content was changed
SUB-gWuddUS4YK,B,unrequested,0.0608,0.4207,0.9035,0.3019,I never asked for the table to be split up and displayed.
SUB-gWuddUS4YK,B,dq_layout,0.0883,0.451,0.873,0.2487,"For what appears to be a mobile UI, is such a complex structural change necessary?"
SUB-gWuddUS4YK,B,dq_craft,0.0272,0.4297,0.8974,0.2764,"Too complicated, and it made changes that weren't in the instruction."
SUB-J9kpchd7fs,A,unrequested,0.0195,0.6127,0.9566,0.064,"By removing the existing maximum of 12 people, the user has to figure out how many people are possible by selecting one by one."
SUB-J9kpchd7fs,B,unit:1,0.0022,0.0127,0.9978,0.15,"However, in merging the title with the app bar, the background color got lumped in with the app bar, and with insufficient spacing above and below, it has the counterproductive effect that your eye doesn't reach the title quickly or easily."
SUB-J9kpchd7fs,B,unrequested,0.0109,0.2387,0.9891,0.06,"By exposing the label ""Level Selection,"" it clearly shows an area that was previously somewhat ambiguous as level selection."
SUB-J9kpchd7fs,B,unrequested,0.0109,0.5387,0.9826,0.054,"By showing the maximum number of people who can participate, it keeps the user from having a cognitive burden about adding people."
SUB-J9kpchd7fs,B,unrequested,0.3182,0.0087,0.3419,0.05,"However, ""Draft Saved"" is a status value, not the title of the current screen, so keeping ""New Lesson"" would be preferable."
SUB-NQpEU0NEIE,A,unrequested,0.0264,0.2229,0.4155,0.042,It seems to be because the sub-list titles are more visible.
SUB-NQpEU0NEIE,A,dq_layout,0.0134,0.4276,0.7834,0.09,"However, the filter seems to be stuck too close to the subtitle."
SUB-NQpEU0NEIE,B,unrequested,0.0783,0.0105,0.4502,0.04,An attempt to needlessly change the menu name when it wasn't requested.
SUB-yvTt1dctmL,A,unit:2,0.2975,0.2176,0.1757,0.5116,"The prompt is so abstract that I don't know how it wants the composition changed, but the AI seems to have made good use of the wide area of the desktop canvas to add the necessary information."
SUB-yvTt1dctmL,A,unit:3,0.6589,0.4701,0.3218,0.2706,"It reads very naturally from top to bottom, which is great, but since the license availability stages seem to have an order, it's a shame they weren't marked with numbers."
SUB-yvTt1dctmL,B,unit:2,0.2134,0.1384,0.4926,0.8482,"I understood the prompt to mean a change to the ""list of product information,"" but this screen changed the list where products are distinguished. That said, it was a part I found confusing too, so I can see how it could be understood this way."
SUB-sgiNl4_rNX,A,dq_layout,0.0974,0.3571,0.7959,0.1623,"In the original, the gap between the room name and the time was too wide and felt awkward, and this has been fixed."
SUB-zGuaNZDnC2,A,dq_layout,0.0128,0.5908,0.9701,0.2123,"The visibility of this area is good, but the pre-change version was easier to read. Still, I rate it positively since you can read it all at once without needing to scroll."
SUB-zGuaNZDnC2,A,dq_layout,0.0346,0.8318,0.941,0.1264,"The text got too long so it looks cluttered. If it was going to be two lines, it could have broken the line before the ""&."""
SUB-zGuaNZDnC2,A,dq_layout,0.0164,0.3801,0.9836,0.2174,"The reduced whitespace makes the screen look cramped, but the text isn't long so there's no real problem reading it."
SUB-zGuaNZDnC2,B,unrequested,0.0018,0.5807,0.9884,0.241,"They put a box around the text, but it focuses attention better and the information is better separated."
SUB-zGuaNZDnC2,B,dq_craft,0.0164,0.8587,0.9738,0.1011,"If something more was to be added to that button, it's designed cleanly and neatly, readability is good, and the icon's purpose is clearly understandable."
SUB-zGuaNZDnC2,B,dq_craft,0.0091,0.579,0.9909,0.2309,"The circle and text box could be excessive, but it seems well designed to draw focus without going overboard. That said, if any more style elements were added beyond this it would probably be bad."
SUB-AMkKzNh9St,A,unrequested,0.0088,0.1479,0.9912,0.066,"I read it without thinking much, but it's feedback meant to improve future care and yet it says it won't be recorded — it read like a contradictory statement."
SUB-O8c4NoWpRh,A,unit:2,0.7568,0.4215,0.2152,0.2326,"I asked to change the card radius, not the switch radius too. But the changed version is prettier."
SUB-O8c4NoWpRh,B,unit:2,0.0346,0.3979,0.3829,0.0438,The way the title is emphasized is excessive.
SUB-O8c4NoWpRh,B,dq_legibility,0.7704,0.4947,0.1999,0.1576,The rectangular switch is visually really jarring.
SUB-O8c4NoWpRh,B,dq_legibility,0.0467,0.6889,0.9201,0.1162,Showing the list information as chips is good since they're well distinguished against the white background.
SUB-O8c4NoWpRh,B,dq_craft,0.0019,0.9087,0.9981,0.0913,"Wrapping the bottom nav icon in a box once more feels like emphasis left half-done, and the border is jarring."
SUB-gqe8heueL9,A,unit:3,0.6927,0.6569,0.2683,0.0684,Created an icon accompanied by a download indicator icon.
SUB-Vxop5onw2l,A,unit:1,0.0007,0.4129,0.2076,0.0573,A menu that wasn't requested appeared.
SUB-Vxop5onw2l,A,unit:1,0.2442,0.7788,0.6563,0.0764,A part that wasn't requested appeared.
SUB-Vxop5onw2l,B,dq_interaction,0.6738,0.171,0.3007,0.3596,It expresses the selected state more clearly.
SUB-mfHFjlTLw8,A,dq_layout,0.09,0.194,0.8467,0.2668,"The card information and the payment price are clearly separated by whitespace, and with the thin line added they look even more clearly distinguished."
SUB-U8aL806Sxj,A,dq_hierarchy,0.0347,0.2089,0.9219,0.484,"With the added lines and titles, it looks more complicated."
SUB-U8aL806Sxj,A,dq_legibility,0.065,0.5609,0.4588,0.036,"Unnecessary titles were created, which hurts readability."
SUB-U8aL806Sxj,A,dq_layout,0.0,0.1869,0.974,0.566,"Overall the whitespace was reduced further, making it more cluttered."
SUB-U8aL806Sxj,B,dq_hierarchy,0.0131,0.3089,0.9868,0.438,"This part in particular, with the indented whitespace, makes the layout look well organized."
SUB-U8aL806Sxj,B,dq_legibility,0.0261,0.0149,0.9695,0.162,"The color at the top makes the area feel grouped together, and at a glance you can clearly tell which song the writing is based on."
SUB-U8aL806Sxj,B,dq_legibility,0.1516,0.3189,0.8397,0.426,"The subtitle is used appropriately, and the key thought section in particular is emphasized in black so you can tell it's the most important thought."
SUB-aylssjfOnw,A,unit:1,0.0406,0.7465,0.9103,0.2121,It understood the instruction and laid it out so you can see how far along the delivery driver has come.
SUB-aylssjfOnw,A,unit:2,0.1194,0.0367,0.7228,0.6875,"It fills the card across the watch screen, drops the top label line, and places the status, progress bar, and time large and centered."
SUB-aylssjfOnw,B,unit:1,0.0406,0.6795,0.8832,0.2143,It understood the instruction and laid it out so you can see how far along the delivery driver has come.
SUB-aylssjfOnw,B,unit:2,0.065,0.0478,0.8995,0.5915,"It fills the card across the watch screen, drops the top label line, and places the status, progress bar, and time large and centered."
SUB-aylssjfOnw,B,unrequested,0.2362,0.8782,0.5245,0.0982,"It provides extra information about when it will finish, which wasn't requested."
SUB-3hUzTWtKeo,A,unit:1,0.0271,0.4841,0.1085,0.2661,"It connects each step with a path, reinforcing the sense of progressing step by step."
SUB-3hUzTWtKeo,A,unit:2,0.0211,0.4201,0.4763,0.032,"The long text placed above the title draws the eye first, which lowers the prominence of the key title and disrupts the overall flow of information."
SUB-3hUzTWtKeo,A,unrequested,0.1396,0.505,0.1658,0.0306,
SUB-LbC0BAS1Up,A,dq_hierarchy,0.0138,0.6252,0.9562,0.2928,"It's good that it offers an option to change the reservation rather than cancel it, and it's also good that the date/time and party size can be changed separately."
SUB-LbC0BAS1Up,B,unit:1,0.0,0.0,0.9988,0.2181,"Moving the restaurant photo to the top seems like an excessive change; it's also not clear whether the image shown here is a photo of the restaurant I booked, so the information relevance is lacking."
SUB-LbC0BAS1Up,B,dq_craft,0.0282,0.0135,0.9591,0.2046,"With the image moved to the top, the aesthetics look much worse."
SUB-EnXil0dYqy,A,unit:1,0.0228,0.4069,0.9522,0.142,"The total carbohydrate amount is displayed, so it's easy to grasp."
SUB-XvzrfbunoM,B,unrequested,0.0485,0.798,0.9262,0.088,Info was added at the bottom.
SUB-dZS9FCv4zm,B,unrequested,0.0012,0.4729,0.9988,0.076,Provides information about whether the item I want is included.
SUB-dZS9FCv4zm,B,unrequested,0.0098,0.0863,0.9902,0.144,Provides a search function by item.
SUB-grHtmlAeUz,A,unrequested,0.8495,0.4486,0.1472,0.266,A delete function was added.
SUB-grHtmlAeUz,B,unrequested,0.0,0.4426,1.0,0.118,An additional upload function was added.
SUB-PMxRC0fbFX,A,unrequested,0.0671,0.5158,0.1924,0.064,"Tags showing which step it is were added, making the sequence look more intuitive."
SUB-PMxRC0fbFX,B,unrequested,0.0757,0.7778,0.8501,0.062,"The full name was pulled out below as separate text, which feels unnecessary."
SUB-zRbg0K4WNs,A,unrequested,0.2079,0.4277,0.5978,0.0714,The wording changed.
SUB-6ICPEwVLW8,A,dq_craft,0.6894,0.1698,0.3106,0.592,"The units are all different, so it feels ambiguous. It might be better to just put the numbers alone."
