set_id,revision,model,viewport_w,viewport_h,interactive,device
inst-0945,A,openai/gpt-5.6-sol,390,560,0,
inst-0945,B,openai/gpt-5.6-sol,390,560,0,
inst-0946,A,anthropic/claude-opus-5,390,560,0,
inst-0946,B,anthropic/claude-opus-5,390,560,0,
inst-0947,A,openai/gpt-5.6-sol,390,844,0,
inst-0947,B,openai/gpt-5.6-sol,390,844,0,
inst-0948,A,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0948,B,openai/gpt-5.6-sol,768,1024,0,tablet
inst-0949,A,anthropic/claude-opus-5,768,1024,0,tablet
inst-0949,B,anthropic/claude-opus-5,768,1024,0,tablet
inst-0950,A,anthropic/claude-opus-5,390,560,0,
inst-0950,B,anthropic/claude-opus-5,390,560,0,
inst-0951,A,anthropic/claude-opus-5,390,560,0,
inst-0951,B,anthropic/claude-opus-5,390,560,0,
inst-0952,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0952,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0953,A,anthropic/claude-opus-5,390,844,0,
inst-0953,B,anthropic/claude-opus-5,390,844,0,
inst-0954,A,openai/gpt-5.6-sol,390,560,0,
inst-0954,B,openai/gpt-5.6-sol,390,560,0,
inst-0955,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0955,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0956,A,anthropic/claude-opus-5,390,844,0,
inst-0956,B,anthropic/claude-opus-5,390,844,0,
inst-0957,A,openai/gpt-5.6-sol,390,844,0,
inst-0957,B,openai/gpt-5.6-sol,390,844,0,
inst-0958,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0958,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0959,A,openai/gpt-5.6-sol,390,560,0,
inst-0959,B,openai/gpt-5.6-sol,390,560,0,
inst-0960,A,anthropic/claude-opus-5,390,844,0,
inst-0960,B,anthropic/claude-opus-5,390,844,0,
inst-0961,A,openai/gpt-5.6-sol,390,844,0,
inst-0961,B,openai/gpt-5.6-sol,390,844,0,
inst-0962,A,openai/gpt-5.6-sol,390,844,0,
inst-0962,B,openai/gpt-5.6-sol,390,844,0,
inst-0963,A,anthropic/claude-opus-5,390,844,0,
inst-0963,B,anthropic/claude-opus-5,390,844,0,
inst-0964,A,openai/gpt-5.6-sol,390,844,0,
inst-0964,B,openai/gpt-5.6-sol,390,844,0,
inst-0965,A,openai/gpt-5.6-sol,390,844,0,
inst-0965,B,openai/gpt-5.6-sol,390,844,0,
inst-0966,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0966,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0967,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0967,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0968,A,openai/gpt-5.6-sol,390,560,0,
inst-0968,B,openai/gpt-5.6-sol,390,560,0,
inst-0969,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0969,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0970,A,anthropic/claude-opus-5,390,560,0,
inst-0970,B,anthropic/claude-opus-5,390,560,0,
inst-0971,A,anthropic/claude-opus-5,390,844,0,
inst-0971,B,anthropic/claude-opus-5,390,844,0,
inst-0972,A,anthropic/claude-opus-5,184,224,0,watch
inst-0972,B,anthropic/claude-opus-5,184,224,0,watch
inst-0973,A,anthropic/claude-opus-5,390,844,0,
inst-0973,B,anthropic/claude-opus-5,390,844,0,
inst-0974,A,anthropic/claude-opus-5,390,844,0,
inst-0974,B,anthropic/claude-opus-5,390,844,0,
inst-0975,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0975,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0976,A,openai/gpt-5.6-sol,390,844,0,
inst-0976,B,openai/gpt-5.6-sol,390,844,0,
inst-0977,A,anthropic/claude-opus-5,390,844,0,
inst-0977,B,anthropic/claude-opus-5,390,844,0,
inst-0978,A,anthropic/claude-opus-5,390,844,0,
inst-0978,B,anthropic/claude-opus-5,390,844,0,
inst-0979,A,anthropic/claude-opus-5,390,844,0,
inst-0979,B,anthropic/claude-opus-5,390,844,0,
inst-0980,A,openai/gpt-5.6-sol,390,844,0,
inst-0980,B,openai/gpt-5.6-sol,390,844,0,
inst-0981,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0981,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0982,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0982,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0983,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0983,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0984,A,openai/gpt-5.6-sol,390,844,0,
inst-0984,B,openai/gpt-5.6-sol,390,844,0,
inst-0985,A,anthropic/claude-opus-5,390,844,0,
inst-0985,B,anthropic/claude-opus-5,390,844,0,
inst-0986,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0986,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0987,A,openai/gpt-5.6-sol,390,560,0,
inst-0987,B,openai/gpt-5.6-sol,390,560,0,
inst-0988,A,anthropic/claude-opus-5,390,844,0,
inst-0988,B,anthropic/claude-opus-5,390,844,0,
inst-0989,A,anthropic/claude-opus-5,390,844,0,
inst-0989,B,anthropic/claude-opus-5,390,844,0,
inst-0990,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0990,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0991,A,openai/gpt-5.6-sol,390,844,0,
inst-0991,B,openai/gpt-5.6-sol,390,844,0,
inst-0992,A,anthropic/claude-opus-5,1024,768,0,desktop
inst-0992,B,anthropic/claude-opus-5,1024,768,0,desktop
inst-0993,A,openai/gpt-5.6-sol,390,844,0,
inst-0993,B,openai/gpt-5.6-sol,390,844,0,
inst-0994,A,openai/gpt-5.6-sol,390,560,0,
inst-0994,B,openai/gpt-5.6-sol,390,560,0,
inst-0995,A,anthropic/claude-opus-5,768,1024,0,tablet
inst-0995,B,anthropic/claude-opus-5,768,1024,0,tablet
inst-0996,A,anthropic/claude-opus-5,390,844,0,
inst-0996,B,anthropic/claude-opus-5,390,844,0,
inst-0997,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0997,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0998,A,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0998,B,openai/gpt-5.6-sol,1024,768,0,desktop
inst-0999,A,anthropic/claude-opus-5,390,844,0,
inst-0999,B,anthropic/claude-opus-5,390,844,0,
inst-1000,A,anthropic/claude-opus-5,390,844,0,
inst-1000,B,anthropic/claude-opus-5,390,844,0,
